year,isoimp,isoexp,hs4,mtn,submtn
2003,ARG,EUR,507,OTHAG,OTHAN
2004,ARG,EUR,507,OTHAG,OTHAN
2005,ARG,EUR,507,OTHAG,OTHAN
1998,ARG,EUR,508,OTHAG,OTHAN
1999,ARG,EUR,508,OTHAG,OTHAN
2000,ARG,EUR,508,OTHAG,OTHAN
2001,ARG,EUR,508,OTHAG,OTHAN
2002,ARG,EUR,508,OTHAG,OTHAN
2003,ARG,EUR,508,OTHAG,OTHAN
2004,ARG,EUR,508,OTHAG,OTHAN
2005,ARG,EUR,508,OTHAG,OTHAN
1998,ARG,EUR,510,OTHAG,OTHAN
1999,ARG,EUR,510,OTHAG,OTHAN
2000,ARG,EUR,510,OTHAG,OTHAN
2001,ARG,EUR,510,OTHAG,OTHAN
2002,ARG,EUR,510,OTHAG,OTHAN
2003,ARG,EUR,510,OTHAG,OTHAN
2004,ARG,EUR,510,OTHAG,OTHAN
2005,ARG,EUR,510,OTHAG,OTHAN
1998,ARG,EUR,511,OTHAG,OTHAN
1999,ARG,EUR,511,OTHAG,OTHAN
2000,ARG,EUR,511,OTHAG,OTHAN
2001,ARG,EUR,511,OTHAG,OTHAN
2002,ARG,EUR,511,OTHAG,OTHAN
2003,ARG,EUR,511,OTHAG,OTHAN
2004,ARG,EUR,511,OTHAG,OTHAN
2005,ARG,EUR,511,OTHAG,OTHAN
2010,ARG,EUR,801,F_V,FRT
2011,ARG,EUR,801,F_V,FRT
2010,ARG,EUR,802,F_V,FRT
2011,ARG,EUR,802,F_V,FRT
2010,ARG,EUR,803,F_V,FRT
2011,ARG,EUR,803,F_V,FRT
2010,ARG,EUR,804,F_V,FRT
2011,ARG,EUR,804,F_V,FRT
2010,ARG,EUR,805,F_V,FRT
2011,ARG,EUR,805,F_V,FRT
2010,ARG,EUR,806,F_V,FRT
2011,ARG,EUR,806,F_V,FRT
2010,ARG,EUR,807,F_V,FRT
2011,ARG,EUR,807,F_V,FRT
2010,ARG,EUR,808,F_V,FRT
2011,ARG,EUR,808,F_V,FRT
2010,ARG,EUR,809,F_V,FRT
2011,ARG,EUR,809,F_V,FRT
2010,ARG,EUR,810,F_V,FRT
2011,ARG,EUR,810,F_V,FRT
2010,ARG,EUR,811,F_V,FRT
2011,ARG,EUR,811,F_V,FRT
2010,ARG,EUR,812,F_V,FRT
2011,ARG,EUR,812,F_V,FRT
2010,ARG,EUR,813,F_V,FRT
2011,ARG,EUR,813,F_V,FRT
2010,ARG,EUR,814,F_V,FRT
2011,ARG,EUR,814,F_V,FRT
2000,ARG,HRV,201,MEAT,BEEF
2001,ARG,HRV,201,MEAT,BEEF
2000,ARG,HRV,202,MEAT,BEEF
2001,ARG,HRV,202,MEAT,BEEF
2000,ARG,HRV,401,DAIRY,FMKP
2001,ARG,HRV,401,DAIRY,FMKP
2000,ARG,HRV,402,DAIRY,FMKP
2001,ARG,HRV,402,DAIRY,FMKP
2000,ARG,HRV,403,DAIRY,DAIRY
2001,ARG,HRV,403,DAIRY,DAIRY
2000,ARG,HRV,405,DAIRY,DAIRY
2001,ARG,HRV,405,DAIRY,DAIRY
2000,ARG,HRV,406,DAIRY,CHS
2001,ARG,HRV,406,DAIRY,CHS
2000,ARG,HRV,410,CER,OTHAN
2001,ARG,HRV,410,CER,OTHAN
2000,ARG,LVA,201,MEAT,BEEF
2001,ARG,LVA,201,MEAT,BEEF
2000,ARG,LVA,202,MEAT,BEEF
2001,ARG,LVA,202,MEAT,BEEF
2000,ARG,LVA,401,DAIRY,FMKP
2001,ARG,LVA,401,DAIRY,FMKP
2000,ARG,LVA,402,DAIRY,FMKP
2001,ARG,LVA,402,DAIRY,FMKP
2000,ARG,LVA,403,DAIRY,DAIRY
2001,ARG,LVA,403,DAIRY,DAIRY
2000,ARG,LVA,405,DAIRY,DAIRY
2001,ARG,LVA,405,DAIRY,DAIRY
2000,ARG,LVA,406,DAIRY,CHS
2001,ARG,LVA,406,DAIRY,CHS
2000,ARG,LVA,410,CER,OTHAN
2001,ARG,LVA,410,CER,OTHAN
2001,ARG,NZL,101,MEAT,LIVA
2002,ARG,NZL,101,MEAT,LIVA
2001,ARG,NZL,102,MEAT,LIVA
2002,ARG,NZL,102,MEAT,LIVA
2001,ARG,NZL,103,MEAT,LIVA
2002,ARG,NZL,103,MEAT,LIVA
2001,ARG,NZL,104,MEAT,LIVA
2002,ARG,NZL,104,MEAT,LIVA
2001,ARG,NZL,105,MEAT,LIVA
2002,ARG,NZL,105,MEAT,LIVA
2001,ARG,NZL,106,MEAT,LIVA
2002,ARG,NZL,106,MEAT,LIVA
2001,ARG,NZL,201,MEAT,BEEF
2002,ARG,NZL,201,MEAT,BEEF
2001,ARG,NZL,202,MEAT,BEEF
2002,ARG,NZL,202,MEAT,BEEF
2001,ARG,NZL,203,MEAT,PORK
2002,ARG,NZL,203,MEAT,PORK
2001,ARG,NZL,204,MEAT,MEAT
2002,ARG,NZL,204,MEAT,MEAT
2001,ARG,NZL,205,MEAT,MEAT
2002,ARG,NZL,205,MEAT,MEAT
2001,ARG,NZL,206,MEAT,BEEF
2002,ARG,NZL,206,MEAT,BEEF
2001,ARG,NZL,207,MEAT,POUL
2002,ARG,NZL,207,MEAT,POUL
2001,ARG,NZL,208,MEAT,MEAT
2002,ARG,NZL,208,MEAT,MEAT
2001,ARG,NZL,209,MEAT,PORK
2002,ARG,NZL,209,MEAT,PORK
2001,ARG,NZL,210,MEAT,PROM
2002,ARG,NZL,210,MEAT,PROM
2000,ARG,POL,201,MEAT,BEEF
2001,ARG,POL,201,MEAT,BEEF
2000,ARG,POL,202,MEAT,BEEF
2001,ARG,POL,202,MEAT,BEEF
2000,ARG,POL,401,DAIRY,FMKP
2001,ARG,POL,401,DAIRY,FMKP
2000,ARG,POL,402,DAIRY,FMKP
2001,ARG,POL,402,DAIRY,FMKP
2000,ARG,POL,403,DAIRY,DAIRY
2001,ARG,POL,403,DAIRY,DAIRY
2000,ARG,POL,405,DAIRY,DAIRY
2001,ARG,POL,405,DAIRY,DAIRY
2000,ARG,POL,406,DAIRY,CHS
2001,ARG,POL,406,DAIRY,CHS
2000,ARG,POL,410,CER,OTHAN
2001,ARG,POL,410,CER,OTHAN
2000,ARG,ROM,201,MEAT,BEEF
2001,ARG,ROM,201,MEAT,BEEF
2000,ARG,ROM,202,MEAT,BEEF
2001,ARG,ROM,202,MEAT,BEEF
2000,ARG,ROM,401,DAIRY,FMKP
2001,ARG,ROM,401,DAIRY,FMKP
2000,ARG,ROM,402,DAIRY,FMKP
2001,ARG,ROM,402,DAIRY,FMKP
2000,ARG,ROM,403,DAIRY,DAIRY
2001,ARG,ROM,403,DAIRY,DAIRY
2000,ARG,ROM,405,DAIRY,DAIRY
2001,ARG,ROM,405,DAIRY,DAIRY
2000,ARG,ROM,406,DAIRY,CHS
2001,ARG,ROM,406,DAIRY,CHS
2000,ARG,ROM,410,CER,OTHAN
2001,ARG,ROM,410,CER,OTHAN
2000,ARG,SVK,201,MEAT,BEEF
2001,ARG,SVK,201,MEAT,BEEF
2000,ARG,SVK,202,MEAT,BEEF
2001,ARG,SVK,202,MEAT,BEEF
2000,ARG,SVK,401,DAIRY,FMKP
2001,ARG,SVK,401,DAIRY,FMKP
2000,ARG,SVK,402,DAIRY,FMKP
2001,ARG,SVK,402,DAIRY,FMKP
2000,ARG,SVK,403,DAIRY,DAIRY
2001,ARG,SVK,403,DAIRY,DAIRY
2000,ARG,SVK,405,DAIRY,DAIRY
2001,ARG,SVK,405,DAIRY,DAIRY
2000,ARG,SVK,406,DAIRY,CHS
2001,ARG,SVK,406,DAIRY,CHS
2000,ARG,SVK,410,CER,OTHAN
2001,ARG,SVK,410,CER,OTHAN
2000,ARG,SVN,201,MEAT,BEEF
2001,ARG,SVN,201,MEAT,BEEF
2000,ARG,SVN,202,MEAT,BEEF
2001,ARG,SVN,202,MEAT,BEEF
2000,ARG,SVN,401,DAIRY,FMKP
2001,ARG,SVN,401,DAIRY,FMKP
2000,ARG,SVN,402,DAIRY,FMKP
2001,ARG,SVN,402,DAIRY,FMKP
2000,ARG,SVN,403,DAIRY,DAIRY
2001,ARG,SVN,403,DAIRY,DAIRY
2000,ARG,SVN,405,DAIRY,DAIRY
2001,ARG,SVN,405,DAIRY,DAIRY
2000,ARG,SVN,406,DAIRY,CHS
2001,ARG,SVN,406,DAIRY,CHS
2000,ARG,SVN,410,CER,OTHAN
2001,ARG,SVN,410,CER,OTHAN
2001,ARG,USA,101,MEAT,LIVA
2002,ARG,USA,101,MEAT,LIVA
2001,ARG,USA,102,MEAT,LIVA
2002,ARG,USA,102,MEAT,LIVA
2001,ARG,USA,103,MEAT,LIVA
2002,ARG,USA,103,MEAT,LIVA
2001,ARG,USA,104,MEAT,LIVA
2002,ARG,USA,104,MEAT,LIVA
2001,ARG,USA,105,MEAT,LIVA
2002,ARG,USA,105,MEAT,LIVA
2001,ARG,USA,106,MEAT,LIVA
2002,ARG,USA,106,MEAT,LIVA
2000,ARG,USA,201,MEAT,BEEF
2001,ARG,USA,201,MEAT,BEEF
2002,ARG,USA,201,MEAT,BEEF
2003,ARG,USA,201,MEAT,BEEF
2000,ARG,USA,202,MEAT,BEEF
2001,ARG,USA,202,MEAT,BEEF
2002,ARG,USA,202,MEAT,BEEF
2003,ARG,USA,202,MEAT,BEEF
2001,ARG,USA,203,MEAT,PORK
2002,ARG,USA,203,MEAT,PORK
2001,ARG,USA,204,MEAT,MEAT
2002,ARG,USA,204,MEAT,MEAT
2001,ARG,USA,205,MEAT,MEAT
2002,ARG,USA,205,MEAT,MEAT
2001,ARG,USA,206,MEAT,BEEF
2002,ARG,USA,206,MEAT,BEEF
2001,ARG,USA,207,MEAT,POUL
2002,ARG,USA,207,MEAT,POUL
2001,ARG,USA,208,MEAT,MEAT
2002,ARG,USA,208,MEAT,MEAT
2001,ARG,USA,209,MEAT,PORK
2002,ARG,USA,209,MEAT,PORK
2001,ARG,USA,210,MEAT,PROM
2002,ARG,USA,210,MEAT,PROM
2000,ARG,USA,401,DAIRY,FMKP
2001,ARG,USA,401,DAIRY,FMKP
2000,ARG,USA,402,DAIRY,FMKP
2001,ARG,USA,402,DAIRY,FMKP
2000,ARG,USA,403,DAIRY,DAIRY
2001,ARG,USA,403,DAIRY,DAIRY
2000,ARG,USA,405,DAIRY,DAIRY
2001,ARG,USA,405,DAIRY,DAIRY
2000,ARG,USA,406,DAIRY,CHS
2001,ARG,USA,406,DAIRY,CHS
2000,ARG,USA,410,CER,OTHAN
2001,ARG,USA,410,CER,OTHAN
1998,ARG,ZAF,401,DAIRY,FMKP
1999,ARG,ZAF,401,DAIRY,FMKP
2000,ARG,ZAF,401,DAIRY,FMKP
2001,ARG,ZAF,401,DAIRY,FMKP
2002,ARG,ZAF,401,DAIRY,FMKP
2003,ARG,ZAF,401,DAIRY,FMKP
2004,ARG,ZAF,401,DAIRY,FMKP
2005,ARG,ZAF,401,DAIRY,FMKP
1998,ARG,ZAF,402,DAIRY,FMKP
1999,ARG,ZAF,402,DAIRY,FMKP
2000,ARG,ZAF,402,DAIRY,FMKP
2001,ARG,ZAF,402,DAIRY,FMKP
2002,ARG,ZAF,402,DAIRY,FMKP
2003,ARG,ZAF,402,DAIRY,FMKP
2004,ARG,ZAF,402,DAIRY,FMKP
2005,ARG,ZAF,402,DAIRY,FMKP
1998,ARG,ZAF,403,DAIRY,DAIRY
1999,ARG,ZAF,403,DAIRY,DAIRY
2000,ARG,ZAF,403,DAIRY,DAIRY
2001,ARG,ZAF,403,DAIRY,DAIRY
2002,ARG,ZAF,403,DAIRY,DAIRY
2003,ARG,ZAF,403,DAIRY,DAIRY
2004,ARG,ZAF,403,DAIRY,DAIRY
2005,ARG,ZAF,403,DAIRY,DAIRY
1998,ARG,ZAF,404,DAIRY,DAIRY
1999,ARG,ZAF,404,DAIRY,DAIRY
2000,ARG,ZAF,404,DAIRY,DAIRY
2001,ARG,ZAF,404,DAIRY,DAIRY
2002,ARG,ZAF,404,DAIRY,DAIRY
2003,ARG,ZAF,404,DAIRY,DAIRY
2004,ARG,ZAF,404,DAIRY,DAIRY
2005,ARG,ZAF,404,DAIRY,DAIRY
1998,ARG,ZAF,405,DAIRY,DAIRY
1999,ARG,ZAF,405,DAIRY,DAIRY
2000,ARG,ZAF,405,DAIRY,DAIRY
2001,ARG,ZAF,405,DAIRY,DAIRY
2002,ARG,ZAF,405,DAIRY,DAIRY
2003,ARG,ZAF,405,DAIRY,DAIRY
2004,ARG,ZAF,405,DAIRY,DAIRY
2005,ARG,ZAF,405,DAIRY,DAIRY
1998,ARG,ZAF,406,DAIRY,CHS
1999,ARG,ZAF,406,DAIRY,CHS
2000,ARG,ZAF,406,DAIRY,CHS
2001,ARG,ZAF,406,DAIRY,CHS
2002,ARG,ZAF,406,DAIRY,CHS
2003,ARG,ZAF,406,DAIRY,CHS
2004,ARG,ZAF,406,DAIRY,CHS
2005,ARG,ZAF,406,DAIRY,CHS
1998,ARG,ZAF,407,CER,POUL
1999,ARG,ZAF,407,CER,POUL
2000,ARG,ZAF,407,CER,POUL
2001,ARG,ZAF,407,CER,POUL
2002,ARG,ZAF,407,CER,POUL
2003,ARG,ZAF,407,CER,POUL
2004,ARG,ZAF,407,CER,POUL
2005,ARG,ZAF,407,CER,POUL
1998,ARG,ZAF,408,CER,POUL
1999,ARG,ZAF,408,CER,POUL
2000,ARG,ZAF,408,CER,POUL
2001,ARG,ZAF,408,CER,POUL
2002,ARG,ZAF,408,CER,POUL
2003,ARG,ZAF,408,CER,POUL
2004,ARG,ZAF,408,CER,POUL
2005,ARG,ZAF,408,CER,POUL
1998,ARG,ZAF,409,CER,CER
1999,ARG,ZAF,409,CER,CER
2000,ARG,ZAF,409,CER,CER
2001,ARG,ZAF,409,CER,CER
2002,ARG,ZAF,409,CER,CER
2003,ARG,ZAF,409,CER,CER
2004,ARG,ZAF,409,CER,CER
2005,ARG,ZAF,409,CER,CER
1998,ARG,ZAF,410,CER,OTHAN
1999,ARG,ZAF,410,CER,OTHAN
2000,ARG,ZAF,410,CER,OTHAN
2001,ARG,ZAF,410,CER,OTHAN
2002,ARG,ZAF,410,CER,OTHAN
2003,ARG,ZAF,410,CER,OTHAN
2004,ARG,ZAF,410,CER,OTHAN
2005,ARG,ZAF,410,CER,OTHAN
1998,ARG,ZAF,501,OTHAG,OTHAN
1999,ARG,ZAF,501,OTHAG,OTHAN
2000,ARG,ZAF,501,OTHAG,OTHAN
2001,ARG,ZAF,501,OTHAG,OTHAN
2002,ARG,ZAF,501,OTHAG,OTHAN
2003,ARG,ZAF,501,OTHAG,OTHAN
2004,ARG,ZAF,501,OTHAG,OTHAN
2005,ARG,ZAF,501,OTHAG,OTHAN
1998,ARG,ZAF,502,OTHAG,OTHAN
1999,ARG,ZAF,502,OTHAG,OTHAN
2000,ARG,ZAF,502,OTHAG,OTHAN
2001,ARG,ZAF,502,OTHAG,OTHAN
2002,ARG,ZAF,502,OTHAG,OTHAN
2003,ARG,ZAF,502,OTHAG,OTHAN
2004,ARG,ZAF,502,OTHAG,OTHAN
2005,ARG,ZAF,502,OTHAG,OTHAN
1998,ARG,ZAF,504,OTHAG,OTHAN
1999,ARG,ZAF,504,OTHAG,OTHAN
2000,ARG,ZAF,504,OTHAG,OTHAN
2001,ARG,ZAF,504,OTHAG,OTHAN
2002,ARG,ZAF,504,OTHAG,OTHAN
2003,ARG,ZAF,504,OTHAG,OTHAN
2004,ARG,ZAF,504,OTHAG,OTHAN
2005,ARG,ZAF,504,OTHAG,OTHAN
1998,ARG,ZAF,505,OTHAG,OTHAN
1999,ARG,ZAF,505,OTHAG,OTHAN
2000,ARG,ZAF,505,OTHAG,OTHAN
2001,ARG,ZAF,505,OTHAG,OTHAN
2002,ARG,ZAF,505,OTHAG,OTHAN
2003,ARG,ZAF,505,OTHAG,OTHAN
2004,ARG,ZAF,505,OTHAG,OTHAN
2005,ARG,ZAF,505,OTHAG,OTHAN
1998,ARG,ZAF,506,OTHAG,OTHAN
1999,ARG,ZAF,506,OTHAG,OTHAN
2000,ARG,ZAF,506,OTHAG,OTHAN
2001,ARG,ZAF,506,OTHAG,OTHAN
2002,ARG,ZAF,506,OTHAG,OTHAN
2003,ARG,ZAF,506,OTHAG,OTHAN
2004,ARG,ZAF,506,OTHAG,OTHAN
2005,ARG,ZAF,506,OTHAG,OTHAN
1998,ARG,ZAF,507,OTHAG,OTHAN
1999,ARG,ZAF,507,OTHAG,OTHAN
2000,ARG,ZAF,507,OTHAG,OTHAN
2001,ARG,ZAF,507,OTHAG,OTHAN
2002,ARG,ZAF,507,OTHAG,OTHAN
2003,ARG,ZAF,507,OTHAG,OTHAN
2004,ARG,ZAF,507,OTHAG,OTHAN
2005,ARG,ZAF,507,OTHAG,OTHAN
1998,ARG,ZAF,508,OTHAG,OTHAN
1999,ARG,ZAF,508,OTHAG,OTHAN
2000,ARG,ZAF,508,OTHAG,OTHAN
2001,ARG,ZAF,508,OTHAG,OTHAN
2002,ARG,ZAF,508,OTHAG,OTHAN
2003,ARG,ZAF,508,OTHAG,OTHAN
2004,ARG,ZAF,508,OTHAG,OTHAN
2005,ARG,ZAF,508,OTHAG,OTHAN
1998,ARG,ZAF,510,OTHAG,OTHAN
1999,ARG,ZAF,510,OTHAG,OTHAN
2000,ARG,ZAF,510,OTHAG,OTHAN
2001,ARG,ZAF,510,OTHAG,OTHAN
2002,ARG,ZAF,510,OTHAG,OTHAN
2003,ARG,ZAF,510,OTHAG,OTHAN
2004,ARG,ZAF,510,OTHAG,OTHAN
2005,ARG,ZAF,510,OTHAG,OTHAN
1998,ARG,ZAF,511,OTHAG,OTHAN
1999,ARG,ZAF,511,OTHAG,OTHAN
2000,ARG,ZAF,511,OTHAG,OTHAN
2001,ARG,ZAF,511,OTHAG,OTHAN
2002,ARG,ZAF,511,OTHAG,OTHAN
2003,ARG,ZAF,511,OTHAG,OTHAN
2004,ARG,ZAF,511,OTHAG,OTHAN
2005,ARG,ZAF,511,OTHAG,OTHAN
2008,ARM,AUS,203,MEAT,PORK
2009,ARM,AUS,203,MEAT,PORK
2008,ARM,BRA,203,MEAT,PORK
2009,ARM,BRA,203,MEAT,PORK
2008,ARM,CAN,203,MEAT,PORK
2009,ARM,CAN,203,MEAT,PORK
2008,ARM,DOM,203,MEAT,PORK
2009,ARM,DOM,203,MEAT,PORK
2008,ARM,MEX,203,MEAT,PORK
2009,ARM,MEX,203,MEAT,PORK
2008,ARM,USA,203,MEAT,PORK
2009,ARM,USA,203,MEAT,PORK
2000,AUS,ARG,1404,F_V,VEG
2001,AUS,ARG,1404,F_V,VEG
2002,AUS,ARG,1404,F_V,VEG
2000,AUS,BGR,201,MEAT,BEEF
2001,AUS,BGR,201,MEAT,BEEF
2000,AUS,BGR,202,MEAT,BEEF
2001,AUS,BGR,202,MEAT,BEEF
2000,AUS,BGR,401,DAIRY,FMKP
2001,AUS,BGR,401,DAIRY,FMKP
2000,AUS,BGR,402,DAIRY,FMKP
2001,AUS,BGR,402,DAIRY,FMKP
2000,AUS,BGR,403,DAIRY,DAIRY
2001,AUS,BGR,403,DAIRY,DAIRY
2000,AUS,BGR,405,DAIRY,DAIRY
2001,AUS,BGR,405,DAIRY,DAIRY
2000,AUS,BGR,406,DAIRY,CHS
2001,AUS,BGR,406,DAIRY,CHS
2000,AUS,BGR,410,CER,OTHAN
2001,AUS,BGR,410,CER,OTHAN
2000,AUS,BOL,1404,F_V,VEG
2001,AUS,BOL,1404,F_V,VEG
2002,AUS,BOL,1404,F_V,VEG
1999,AUS,BRA,803,F_V,FRT
2000,AUS,BRA,803,F_V,FRT
1999,AUS,BRA,804,F_V,FRT
2000,AUS,BRA,804,F_V,FRT
1999,AUS,BRA,810,F_V,FRT
2000,AUS,BRA,810,F_V,FRT
2000,AUS,BRA,1404,F_V,VEG
2001,AUS,BRA,1404,F_V,VEG
2002,AUS,BRA,1404,F_V,VEG
2003,AUS,CAN,201,MEAT,BEEF
2004,AUS,CAN,201,MEAT,BEEF
2005,AUS,CAN,201,MEAT,BEEF
2006,AUS,CAN,201,MEAT,BEEF
2007,AUS,CAN,201,MEAT,BEEF
2008,AUS,CAN,201,MEAT,BEEF
2009,AUS,CAN,201,MEAT,BEEF
2010,AUS,CAN,201,MEAT,BEEF
2011,AUS,CAN,201,MEAT,BEEF
2012,AUS,CAN,201,MEAT,BEEF
2013,AUS,CAN,201,MEAT,BEEF
2014,AUS,CAN,201,MEAT,BEEF
2015,AUS,CAN,201,MEAT,BEEF
2016,AUS,CAN,201,MEAT,BEEF
2003,AUS,CAN,202,MEAT,BEEF
2004,AUS,CAN,202,MEAT,BEEF
2005,AUS,CAN,202,MEAT,BEEF
2006,AUS,CAN,202,MEAT,BEEF
2007,AUS,CAN,202,MEAT,BEEF
2008,AUS,CAN,202,MEAT,BEEF
2009,AUS,CAN,202,MEAT,BEEF
2010,AUS,CAN,202,MEAT,BEEF
2011,AUS,CAN,202,MEAT,BEEF
2012,AUS,CAN,202,MEAT,BEEF
2013,AUS,CAN,202,MEAT,BEEF
2014,AUS,CAN,202,MEAT,BEEF
2015,AUS,CAN,202,MEAT,BEEF
2016,AUS,CAN,202,MEAT,BEEF
2001,AUS,CAN,203,MEAT,PORK
2002,AUS,CAN,203,MEAT,PORK
2003,AUS,CAN,203,MEAT,PORK
2004,AUS,CAN,203,MEAT,PORK
2005,AUS,CAN,203,MEAT,PORK
1995,AUS,CAN,301,SFD,SFD
1996,AUS,CAN,301,SFD,SFD
1997,AUS,CAN,301,SFD,SFD
1995,AUS,CAN,302,SFD,SFD
1996,AUS,CAN,302,SFD,SFD
1997,AUS,CAN,302,SFD,SFD
1995,AUS,CAN,303,SFD,SFD
1996,AUS,CAN,303,SFD,SFD
1997,AUS,CAN,303,SFD,SFD
1995,AUS,CAN,304,SFD,SFD
1996,AUS,CAN,304,SFD,SFD
1997,AUS,CAN,304,SFD,SFD
1995,AUS,CAN,305,SFD,SFD
1996,AUS,CAN,305,SFD,SFD
1997,AUS,CAN,305,SFD,SFD
1995,AUS,CAN,306,SFD,SFD
1996,AUS,CAN,306,SFD,SFD
1997,AUS,CAN,306,SFD,SFD
1995,AUS,CAN,307,SFD,SFD
1996,AUS,CAN,307,SFD,SFD
1997,AUS,CAN,307,SFD,SFD
2003,AUS,CAN,401,DAIRY,FMKP
2004,AUS,CAN,401,DAIRY,FMKP
2005,AUS,CAN,401,DAIRY,FMKP
2006,AUS,CAN,401,DAIRY,FMKP
2007,AUS,CAN,401,DAIRY,FMKP
2008,AUS,CAN,401,DAIRY,FMKP
2009,AUS,CAN,401,DAIRY,FMKP
2010,AUS,CAN,401,DAIRY,FMKP
2011,AUS,CAN,401,DAIRY,FMKP
2012,AUS,CAN,401,DAIRY,FMKP
2013,AUS,CAN,401,DAIRY,FMKP
2014,AUS,CAN,401,DAIRY,FMKP
2015,AUS,CAN,401,DAIRY,FMKP
2016,AUS,CAN,401,DAIRY,FMKP
2003,AUS,CAN,402,DAIRY,FMKP
2004,AUS,CAN,402,DAIRY,FMKP
2005,AUS,CAN,402,DAIRY,FMKP
2006,AUS,CAN,402,DAIRY,FMKP
2007,AUS,CAN,402,DAIRY,FMKP
2008,AUS,CAN,402,DAIRY,FMKP
2009,AUS,CAN,402,DAIRY,FMKP
2010,AUS,CAN,402,DAIRY,FMKP
2011,AUS,CAN,402,DAIRY,FMKP
2012,AUS,CAN,402,DAIRY,FMKP
2013,AUS,CAN,402,DAIRY,FMKP
2014,AUS,CAN,402,DAIRY,FMKP
2015,AUS,CAN,402,DAIRY,FMKP
2016,AUS,CAN,402,DAIRY,FMKP
2003,AUS,CAN,403,DAIRY,DAIRY
2004,AUS,CAN,403,DAIRY,DAIRY
2005,AUS,CAN,403,DAIRY,DAIRY
2006,AUS,CAN,403,DAIRY,DAIRY
2007,AUS,CAN,403,DAIRY,DAIRY
2008,AUS,CAN,403,DAIRY,DAIRY
2009,AUS,CAN,403,DAIRY,DAIRY
2010,AUS,CAN,403,DAIRY,DAIRY
2011,AUS,CAN,403,DAIRY,DAIRY
2012,AUS,CAN,403,DAIRY,DAIRY
2013,AUS,CAN,403,DAIRY,DAIRY
2014,AUS,CAN,403,DAIRY,DAIRY
2015,AUS,CAN,403,DAIRY,DAIRY
2016,AUS,CAN,403,DAIRY,DAIRY
2003,AUS,CAN,404,DAIRY,DAIRY
2004,AUS,CAN,404,DAIRY,DAIRY
2005,AUS,CAN,404,DAIRY,DAIRY
2006,AUS,CAN,404,DAIRY,DAIRY
2007,AUS,CAN,404,DAIRY,DAIRY
2008,AUS,CAN,404,DAIRY,DAIRY
2009,AUS,CAN,404,DAIRY,DAIRY
2010,AUS,CAN,404,DAIRY,DAIRY
2011,AUS,CAN,404,DAIRY,DAIRY
2012,AUS,CAN,404,DAIRY,DAIRY
2013,AUS,CAN,404,DAIRY,DAIRY
2014,AUS,CAN,404,DAIRY,DAIRY
2015,AUS,CAN,404,DAIRY,DAIRY
2016,AUS,CAN,404,DAIRY,DAIRY
2003,AUS,CAN,405,DAIRY,DAIRY
2004,AUS,CAN,405,DAIRY,DAIRY
2005,AUS,CAN,405,DAIRY,DAIRY
2006,AUS,CAN,405,DAIRY,DAIRY
2007,AUS,CAN,405,DAIRY,DAIRY
2008,AUS,CAN,405,DAIRY,DAIRY
2009,AUS,CAN,405,DAIRY,DAIRY
2010,AUS,CAN,405,DAIRY,DAIRY
2011,AUS,CAN,405,DAIRY,DAIRY
2012,AUS,CAN,405,DAIRY,DAIRY
2013,AUS,CAN,405,DAIRY,DAIRY
2014,AUS,CAN,405,DAIRY,DAIRY
2015,AUS,CAN,405,DAIRY,DAIRY
2016,AUS,CAN,405,DAIRY,DAIRY
2003,AUS,CAN,406,DAIRY,CHS
2004,AUS,CAN,406,DAIRY,CHS
2005,AUS,CAN,406,DAIRY,CHS
2006,AUS,CAN,406,DAIRY,CHS
2007,AUS,CAN,406,DAIRY,CHS
2008,AUS,CAN,406,DAIRY,CHS
2009,AUS,CAN,406,DAIRY,CHS
2010,AUS,CAN,406,DAIRY,CHS
2011,AUS,CAN,406,DAIRY,CHS
2012,AUS,CAN,406,DAIRY,CHS
2013,AUS,CAN,406,DAIRY,CHS
2014,AUS,CAN,406,DAIRY,CHS
2015,AUS,CAN,406,DAIRY,CHS
2016,AUS,CAN,406,DAIRY,CHS
2003,AUS,CAN,407,CER,POUL
2004,AUS,CAN,407,CER,POUL
2005,AUS,CAN,407,CER,POUL
2006,AUS,CAN,407,CER,POUL
2007,AUS,CAN,407,CER,POUL
2008,AUS,CAN,407,CER,POUL
2009,AUS,CAN,407,CER,POUL
2010,AUS,CAN,407,CER,POUL
2011,AUS,CAN,407,CER,POUL
2012,AUS,CAN,407,CER,POUL
2013,AUS,CAN,407,CER,POUL
2014,AUS,CAN,407,CER,POUL
2015,AUS,CAN,407,CER,POUL
2016,AUS,CAN,407,CER,POUL
2003,AUS,CAN,408,CER,POUL
2004,AUS,CAN,408,CER,POUL
2005,AUS,CAN,408,CER,POUL
2006,AUS,CAN,408,CER,POUL
2007,AUS,CAN,408,CER,POUL
2008,AUS,CAN,408,CER,POUL
2009,AUS,CAN,408,CER,POUL
2010,AUS,CAN,408,CER,POUL
2011,AUS,CAN,408,CER,POUL
2012,AUS,CAN,408,CER,POUL
2013,AUS,CAN,408,CER,POUL
2014,AUS,CAN,408,CER,POUL
2015,AUS,CAN,408,CER,POUL
2016,AUS,CAN,408,CER,POUL
2003,AUS,CAN,409,CER,CER
2004,AUS,CAN,409,CER,CER
2005,AUS,CAN,409,CER,CER
2006,AUS,CAN,409,CER,CER
2007,AUS,CAN,409,CER,CER
2008,AUS,CAN,409,CER,CER
2009,AUS,CAN,409,CER,CER
